exp_log2_cond1	exp_log2_cond2	exp_log2_cond3	exp_log2_cond4	exp_log2_cond5	exp_log2_cond6	cv2_log2_cond1	cv2_log2_cond2	cv2_log2_cond3	cv2_log2_cond4	cv2_log2_cond5	cv2_log2_cond6	LibID
				1.875852								2933.000000
		2.320415	2.031851	3.419571	2.923425							2934.000000
1.169829	1.261036	2.012664	2.396168	2.867079	2.968979							2935.000000
	1.344089	2.147121		3.090145	3.100339		-4.445939	-5.727092				2936.000000
1.233697	1.368125	1.969318	2.845612	3.026128	3.217508							2937.000000
1.395696	1.585998	2.067064	2.591669	3.084372	3.192372	-4.117787						2938.000000
1.316858	1.449046	2.188743	2.616960	3.100239	3.297629	-4.993099	-4.359683	-5.449032				2939.000000
1.520922	1.459643	2.069418	2.526356	3.074965	3.095580	-3.499047	-4.811667					2940.000000
1.375756	1.386500	2.128473	2.353228	2.982958	2.899555	-5.844967	-4.955889	-5.267943				2941.000000
1.433162	1.567064	2.228040	2.706086	3.064406	3.048577	-5.169348	-4.437868	-5.599745				2942.000000
1.367304	1.506216	2.086841	2.429072	3.014821	3.064347	-4.138298	-5.325834	-5.116183				2943.000000
0.900605	0.980432	1.735655	2.096985	2.669028	2.615335							2944.000000
1.279816	1.356501	1.985861	2.198412	2.822215	3.013235							2945.000000
-1.566458	-1.382620	-0.376473		1.243612	1.130565							2946.000000
-1.138444	-1.431385	-0.315676			1.684155							2947.000000
-1.523156	-1.229778	-0.100295	0.713375	1.369327	1.687495							2948.000000
-0.605204	-0.886870											2949.000000
-0.872255	-0.757530	0.287570	0.976750	1.895053	1.829430					-4.658319		2950.000000
-0.702828	-0.747333	0.332035	1.434565	1.841841	2.084626							2951.000000
0.567267	0.694167	1.663933	2.016112	2.432015	2.702405	-5.032446						2952.000000
0.748767	0.869308	1.733222	2.314958	2.690754	2.816979	-4.500331	-4.581066					2953.000000
0.641111	0.740811	1.575020	2.079751	2.647861	2.861285							2954.000000
	0.871697	1.853667			2.958245							2955.000000
0.661618	0.913220	1.795284	2.320834	2.825729	2.905465							2956.000000
0.824143	0.794722	1.665745	2.051944	2.686468	2.894072							2957.000000
		1.589615	1.960925	2.685106	2.770563							2958.000000
0.771607	0.912854	1.740604	2.108507	2.450847	2.744334							2959.000000
0.906893	0.946124	1.664622	2.145117	2.567013	2.675730	-5.190194						2960.000000
1.008179	1.085954	1.966255	2.452257	2.587094	2.872481	-5.024204		-5.002886	-5.032446			2961.000000
0.527564		1.430987	1.909272	2.281995								2962.000000
0.933592		1.875690	2.232983	2.840580	2.917884							2963.000000
-1.992606	-1.920993	-0.784000	0.266816	0.964548	1.070019							2964.000000
-1.249121	-1.185188	0.027093	0.968958	1.628098	1.950859				-3.591719			2965.000000
-2.039870					1.186482							2966.000000
-1.258723	-1.087187	-0.063884	0.939110		2.258448							2967.000000
	-1.172179	0.021682	1.299158	1.649118	1.763351							2968.000000
	-0.810434											2969.000000
-2.795021	-2.523324	-1.982390	-2.666888	-2.449627	-2.316006	-2.236827	-2.009827	-1.626492	-2.309783	-2.509267	-2.826999	2970.000000
-2.615449	-2.555846	-2.334944	-2.574939	-2.790180	-2.494895	-3.607793	-3.033271	-3.382113	-4.362299	-3.399870	-2.490054	2971.000000
-1.378409	-1.435317	-1.202200	-1.464116	-1.343109	-1.169965	-4.297601	-4.919152	-3.737611	-4.547384	-3.525362	-2.654697	2972.000000
-2.123058	-1.785918	-1.659375	-1.840638	-1.680511	-1.501696	-2.991471	-3.454759	-4.183450	-3.905761	-2.987405	-2.841640	2973.000000
-1.587183	-1.550674	-1.468777	-1.572126	-1.441907	-1.442081	-3.996540	-4.296322	-3.661689	-4.245611	-3.726042	-4.013883	2974.000000
-4.410999	-4.404564	-3.056879	-3.702239	-3.147771	-3.026110	-0.237454	-1.520960	-0.496901	-1.519982	-0.625162	-0.437532	2975.000000
-4.110389	-3.754554	-3.101336	-3.167344	-2.926276	-2.901396	-0.662309	-1.689538	-1.141357	-1.312161	-1.918075	-0.984157	2976.000000
-4.553887	-4.053398	-3.842011	-3.653851	-3.750900	-3.449576	-0.933073	-1.324920	-2.861018	-2.467573	-1.361689	-1.500017	2977.000000
-4.387675	-4.474385	-3.695357	-3.763931	-3.585487	-3.511957	-1.395186	-1.625985	-1.428130	-1.168915	-0.800603	-1.260341	2978.000000
-4.450154	-4.243501	-3.691169	-3.853000	-3.758072	-3.666032	-0.793756	-3.087439	-2.803270	-1.781680	-2.036587	-0.737698	2979.000000
-4.214999	-4.029427	-3.926865	-3.992367	-4.003007	-3.610372	-0.148305	-1.511687	-1.886833	-2.307856	-0.584244	-1.189758	2980.000000
0.003146	0.371386	1.331102	1.829106	2.640111	2.712579	-4.467573		-5.146934	-5.381182	-5.164160	-5.150371	2981.000000
0.316827	0.537014	1.497968	1.901105	2.624355	2.796162	-4.599476	-5.011066	-5.162433	-5.269735	-5.383045	-5.197176	2982.000000
-0.152152	-0.006000	1.186682	1.844930	2.329074	2.496295	-3.571750	-4.477089	-4.204435	-6.281015	-6.041852	-5.808016	2983.000000
0.128972		1.281956	1.956792	2.440915	2.596525	-4.639531		-5.246530	-5.866926	-5.810177	-5.825346	2984.000000
-0.334444	-0.219660	0.976822	1.700981	2.279479	2.380312	-3.838412		-4.291211	-5.422456	-4.834695	-5.571750	2985.000000
0.715017	0.859417	1.773812	2.133865	2.687720	2.839867	-4.558568	-4.475728	-4.931877	-6.023176	-6.213120	-7.276912	2986.000000
-0.369611	-0.339807	0.760496	1.710700	2.000096	2.174991	-4.189606	-4.776711	-4.187142	-5.001252	-6.046540	-5.375599	2987.000000
-0.054799	-0.031070	1.048577	1.744838	2.234927	2.331442	-4.020850		-3.905761	-5.722895	-4.908063	-4.785789	2988.000000
-0.374208	-0.159372	0.784517	1.559776	1.950250	2.175676	-3.368172	-3.173678	-3.904644	-5.430024	-5.573741	-4.944658	2989.000000
0.299098	0.466286	1.350054	1.932845	2.420812	2.488824	-4.881310	-5.183228	-4.816258	-5.207681	-5.858122	-6.141933	2990.000000
	-0.575922	0.524318	1.306124	1.797103	1.915265		-4.259468	-4.071277	-4.504452	-5.435714	-5.422456	2991.000000
0.391489		1.439069	2.054697	2.442138	2.633280	-4.489370		-5.418679	-5.797238	-5.595729	-5.450940	2992.000000
-3.117909	-2.776437	-1.610857	-0.986056	-0.199918	0.122887	-1.877968	-1.090385	-3.287712	-4.796417	-3.760889	-3.592721	2993.000000
-2.705787	-2.250047	-1.041637	-0.438972	0.292988	0.483254	-1.409259	-1.480672	-3.029971	-2.993099	-2.961520	-4.258205	2994.000000
-3.027586	-2.852428	-1.680234	-0.847578	-0.203483	0.137498	-2.129835	-1.762483	-1.757173	-3.463371	-4.221832	-3.776869	2995.000000
-3.185251	-3.007694	-1.798848	-0.814109	-0.299185	0.030541	-2.515470	-2.443246	-2.603741	-3.666826	-4.745160	-3.909114	2996.000000
-3.235672	-2.792804	-1.877853	-0.754044	-0.338959	0.014034	-1.091227			-3.808016			2997.000000
-2.697569	-2.780117	-1.278682	-0.350208	0.166602	0.520889	-1.608297	-2.281015	-3.120435		-4.018526	-3.287712	2998.000000
-0.638368	-0.366725	0.796822	1.714370	2.350626	2.367824	-4.203196	-3.619908	-4.116585	-5.024204	-4.946260	-5.053985	2999.000000
-0.214174	-0.283884	1.050493	1.798854	2.343786	2.509460	-3.901296	-4.001154	-4.277201	-3.859221	-5.555875	-5.891275	3000.000000
-0.609655	-0.390032	0.907105	1.475184	2.159503	2.359304		-3.714520	-4.305289	-6.112982	-4.674313	-5.131518	3001.000000
-0.151362	-0.292398	1.132706	1.971326	2.473763	2.555742	-3.097551	-4.736208	-4.332358	-4.955889	-4.632338	-5.303989	3002.000000
-0.300018	-0.149734	1.110574	1.759554	2.302480	2.420692	-3.802622	-3.674033	-4.340139	-5.235883	-6.009248	-5.675064	3003.000000
-1.026299	-0.884180	0.093608	0.793833	1.480015	1.716744	-3.578724	-2.206294	-4.013883	-3.683326	-5.334985	-4.687465	3004.000000
-0.694883	-0.578895	0.589346	1.403722	1.901088	1.994425	-3.579721	-4.564176	-3.934952	-3.777937	-5.466247	-5.555875	3005.000000
-0.865048	-0.767800	0.306149	0.999061	1.685587	1.807493	-3.378389	-3.589716	-3.759827	-5.148652	-5.481636	-5.190194	3006.000000
-0.271626	-0.218947	0.979697	1.562774	2.127351	2.231900	-4.459441	-3.520471	-4.284834	-6.306572	-5.591719	-5.428130	3007.000000
-0.748785	-0.711006	0.300640	0.858760	1.698224	1.888766	-3.566780	-3.782215	-3.483565	-3.785428	-5.506819	-4.908063	3008.000000
-0.158923	-0.196471	1.019767	1.667995	2.096206	2.241586	-3.319445	-4.229320	-4.051235	-5.938339	-5.902412	-5.342327	3009.000000
-3.035980	-3.124456	-2.049489	-1.668253	-0.985541	-0.337571	-0.071572	-0.470628	-2.067730	-3.635124	-4.138298	-3.791864	3010.000000
-2.997011	-3.235541	-1.702452	-1.394472	-0.626463	-0.137639							3011.000000
-3.675714	-3.610952	-2.444783	-1.903859	-1.222680	-0.860705	-1.235440	-1.545011	-1.845514	-3.740775	-3.294031	-4.435183	3012.000000
-3.342130	-3.279506	-2.169244	-1.641200	-0.863053	-0.444770	-1.957609	-1.978727	-2.922328	-4.183450	-3.719752	-3.175412	3013.000000
-3.540046	-3.208373	-2.347658	-1.867976	-1.002297	-0.614183	-1.422456	-1.158981	-2.374100	-3.030796	-4.149216	-4.890724	3014.000000
-3.364723	-3.111815	-1.992339	-1.451606	-0.526508	-0.401316	-1.580719	-0.898199	-2.636652	-3.804778	-3.319445	-4.199484	3015.000000
-1.321857	-1.026614	0.318988	1.331952	1.775639	1.777739	-3.669913	-3.176280		-5.070663	-4.323307		3016.000000
-0.643292	-0.580269	0.645373	1.454986	1.856271	1.906372	-3.938339	-3.388643	-3.593723	-3.937210	-6.044195	-5.601755	3017.000000
-1.046704	-0.850217	0.386668	1.351411	1.897765	1.833344	-3.304895	-2.838551	-3.347846		-5.001252		3018.000000
-0.785600	-0.621995	0.430147	1.270240	1.805083	1.890158	-3.586714	-3.202424	-3.504874	-4.859463	-4.748150	-3.903528	3019.000000
-1.726538	-1.457242	-0.181216	0.595612	1.165181	1.290943	-3.868028	-2.797177	-3.072337	-3.963301	-4.114183	-4.226822	3020.000000
-0.898653	-0.784334	0.205370	1.169215	1.511140	1.558356	-3.844967	-3.824260	-4.027834	-3.972432	-6.304006	-4.697736	3021.000000
-2.140357	-2.273196	-1.257629	-0.495145	0.151452	0.346125	-2.891510	-3.074848	-3.525362	-3.370027	-2.900957	-3.714520	3022.000000
-1.217750	-1.024430	-0.249620	0.657112	1.102427	1.238966	-3.480672	-3.815585	-4.314284	-4.764651		-4.648188	3023.000000
-1.991978	-1.849112	-0.771235	0.155665	0.561037	0.582757	-3.387709	-2.869586	-3.561818	-4.416455	-4.039511	-5.269735	3024.000000
-1.032261	-0.961751	-0.002518	0.833862	1.284324	1.394182	-3.559835	-2.864909	-4.141933	-6.086697	-5.983887	-4.126215	3025.000000
-1.879645	-1.790152	-0.907303	-0.003607	0.480936	0.655951	-3.201548	-3.377459	-3.478744	-4.080756	-3.622945	-3.925939	3026.000000
-0.851879	-0.733890	0.244154		1.481824	1.566623	-3.225275	-4.677230	-3.897952		-5.803700	-5.248309	3027.000000
-3.644773	-3.823393	-3.031509	-2.637720	-1.953459	-1.628333	0.173568	-0.686001	-1.121286		-1.527811	-3.529281	3028.000000
-4.270293	-3.465047	-3.033496	-2.559155	-1.771616	-1.503888	-0.848601	-1.921442	-2.549477	-3.003703	-3.397059	-3.285910	3029.000000
-4.722885	-4.172697	-3.088887	-2.476974		-1.908157	-0.735836	-1.808016	-0.754139	-1.320357		-1.410200	3030.000000
-4.424498	-4.097316	-3.086135	-2.724214	-2.274015	-2.169579	-0.505139	-1.242977	-1.362614	-3.130663	-2.412458	-2.298241	3031.000000
-3.992606	-4.000931	-2.668351	-2.629189	-2.407199	-1.965760	-0.429150	-1.219105	-0.965953	-1.686948	-2.694063	-2.677960	3032.000000
-4.136533	-3.741172	-3.399668	-2.602853	-2.108667	-1.677261	-0.573312	-2.020850	-1.940034	-1.756113	-2.929487		3033.000000
-1.561556	-1.322169	-1.502548	-1.578527	-1.478704	-1.355058							3034.000000
-1.183278	-0.973439	-1.138450	-1.156386	-1.042412	-0.968281							3035.000000
-1.422592	-1.299925	-1.568712	-1.555614	-1.586816	-1.232628	-4.545989	-4.137088	-3.463371		-3.564794	-3.424346	3036.000000
-0.981184	-1.025990	-1.121974	-1.032228		-0.867434							3037.000000
-0.140357		1.331038	2.231685	2.275918	2.406039							3038.000000
0.146553		1.263230	1.934397	2.453614	2.737067							3039.000000
-0.715088				1.757366	1.842122							3040.000000
	0.499891	1.678292	2.087919	2.835639								3041.000000
		0.980764	-2.878048	2.129720								3042.000000
0.278483	0.599993	1.166668	1.791353	2.683094	2.378379							3043.000000
0.152816												3044.000000
0.482110		1.417355	1.972049	2.379506	2.525615							3045.000000
	-0.337772			1.840877								3046.000000
-0.127277	-0.047764	1.095200	1.917051	2.107081	2.182889		-4.813197			-5.269735		3047.000000
-0.605925	-0.422629	0.075365		1.672005	1.674222	-3.312161						3048.000000
0.232656	0.047621	1.127010	1.798187	2.326251	2.270633	-4.616574		-4.497587				3049.000000
-4.356613	-4.269866	-4.038142	-3.909981	-3.939124	-3.761909	-1.604269	-1.915272	-2.429150	-2.685269	-1.813962	-2.743666	3050.000000
-3.746002	-3.690828	-4.130100	-3.428064	-3.453503	-3.518839	-0.057998	-1.129383	-1.150801	-0.514090	-0.592381	-1.100508	3051.000000
-4.252126	-4.233377	-3.792947	-3.866722	-3.694776	-3.718257	-0.895049	-1.946258	-1.500017	-1.361689	-2.241843	-1.892387	3052.000000
-4.060798	-4.034440	-3.490445	-3.551579	-3.700521	-3.639004	-1.045267	-1.789180	-1.622439	-1.396122	-1.982739	-0.831229	3053.000000
-2.173095	-2.093713	-1.124795	-0.207655	0.336001	0.577697	-2.915979	-2.155300	-3.145217	-4.110583	-3.583715	-4.727284	3054.000000
-1.442409	-1.442380	-0.398067	0.421666	1.029288	1.161218	-2.722092	-3.485496	-3.932696	-4.411127	-5.544025	-5.384910	3055.000000
-2.055537	-1.867448	-0.791265	-0.001197	0.526162	0.830325	-3.019271	-2.765403	-3.535170	-3.571750	-3.692649	-4.479814	3056.000000
-0.989154	-0.973439	0.055798	0.949602	1.534716	1.643732	-3.226157	-3.022559	-3.783286	-4.619434	-4.994728	-4.767661	3057.000000
-2.936530	-2.618461	-1.585860	-0.410599	0.127898	0.393364	-2.281651	-2.843185	-3.224393	-2.919945	-4.172402	-4.583890	3058.000000
-2.334544	-2.329468	-1.047815	-0.225024	0.360697	0.495746	-3.347846	-2.613718	-3.694725	-4.073644	-4.420458	-4.980102	3059.000000
-2.192090	-2.075836	-1.222831	-0.488741	0.028681	0.252813	-2.660495	-2.702885	-3.354298	-4.221832	-4.503078	-4.807084	3060.000000
-1.891019	-1.655156	-0.534665	0.156205	0.939969	1.061806	-2.488687	-2.498273	-3.842780	-3.487428	-4.345337	-5.131518	3061.000000
-4.043771	-4.193576	-3.486811	-2.793411	-2.382975	-2.329770	-0.848214	-1.801544	-1.529281	-2.912019	-3.066485	-2.501017	3062.000000
-3.148384	-2.878112	-2.522639	-1.802374	-1.256136	-0.984690	-2.159566	-2.034250	-2.580360	-4.269588	-2.806320	-4.405808	3063.000000
-3.686854	-3.707749	-2.871323	-2.345396	-1.844169	-1.511957	-2.354458	-1.722371	-2.460118	-2.225573	-3.729193	-3.449032	3064.000000
-2.734923	-2.610952	-1.815275	-0.993051	-0.416743	-0.266458	-2.499645	-2.932674	-2.599476	-4.288658	-3.674033	-4.737698	3065.000000
1.845280	1.788237	2.353858		3.356440	3.442872	-1.768335	-4.805557					3066.000000
1.285042	1.035299	2.032959	2.660568	3.068804	3.174553							3067.000000
		1.099739	1.590856		2.413755							3068.000000
1.258757	1.192854	1.993361	2.484580									3069.000000
1.246165	1.406438	2.050962	2.482260	2.968197	2.927940	-3.806937	-4.873488	-5.007791				3070.000000
1.080780	1.310099	2.031673	2.326892	2.785191	2.934691	-4.764651	-5.443317	-5.186709	-4.557167	-5.729193		3071.000000
1.281019	1.344240	1.938884	2.417651	2.872180	2.903801	-4.951070			-5.052322			3072.000000
0.860861	0.996844	1.660301	2.068098	2.600152	2.722578	-4.459441						3073.000000
0.653611	0.878965	1.690380	2.046089	2.621810	2.632393		-3.683326	-4.728770				3074.000000
0.603623	0.722399	1.434555	1.907624	2.453986	2.610853	-4.687465	-4.555768					3075.000000
0.883461	0.908084	1.695037	2.127941	2.688970	2.646151		-4.522378	-5.114484				3076.000000
-0.381903	-0.471939	0.626676	1.350030	1.647027	2.018539	-4.148001	-3.298553	-4.367538	-6.195776	-4.873488	-4.796417	3077.000000
0.186713	0.300923	1.290286	1.829711	2.408337	2.473721	-4.332358	-3.946258	-4.622297	-5.938339	-6.309140	-5.902412	3078.000000
-0.259101	-0.275791	0.879918	1.717613	2.057136	2.173696	-4.081944	-3.741830	-3.646333	-4.293765	-4.415122	-4.664125	3079.000000
0.395336	0.631050	1.528701	2.148338	2.567222	2.678660	-4.068912	-3.939469	-5.257217	-5.007791	-5.499047	-5.583715	3080.000000
-1.165637	-1.156551	-0.165790		1.383076	1.440308	-2.592381	-2.396524	-3.325834		-3.920319	-3.755582	3081.000000
-0.326899	-0.305975	0.748743	1.499699	2.064523	2.146128	-3.497107	-3.809096	-4.091458	-4.328475	-4.643856	-5.053985	3082.000000
-0.048499	-0.018131	1.212512	1.855891	2.358281	2.505105	-3.801544		-4.532077	-5.838412	-5.585714	-5.520471	3083.000000
-2.625644	-2.492813	-1.608634	-0.698470	-0.297878	0.032392	-2.646021	-2.802507	-3.261681	-4.447287	-2.873488	-4.436525	3084.000000
-1.039708	-0.982191	-0.124972	0.771910	1.185027	1.394966	-3.545011	-3.790790	-3.863621	-6.332358	-4.873488	-3.755582	3085.000000
-2.140705	-2.015418	-1.069054	-0.487175	0.252152	0.450851	-2.857132	-2.223702	-2.381994	-3.981592	-3.580719	-2.736208	3086.000000
-0.786009	-0.773683	0.271366	1.117287	1.646122	1.666985	-3.679192	-3.696802	-3.499047	-3.909114	-4.428480	-3.941730	3087.000000
-1.225852	-1.030835	-1.200339	-1.172757	-1.138577	-0.978578							3088.000000
-1.257967	-1.074221	-1.101857	-1.091048	-0.944227	-1.040716		-5.133226		-5.447126	-5.219985		3089.000000
-4.247620	-4.160314	-3.732528	-3.779186	-3.936409	-3.566933	-0.888760	-1.666312	-2.342737	-2.700677	-1.696802	-1.644292	3090.000000
-4.231217	-4.217610	-3.795192	-3.909981	-3.756874	-3.863362	-0.603741	-1.691611	-1.418679	-1.005746	-1.496138	-1.004111	3091.000000
	0.536486	0.366783	0.280180	0.228460	0.386277							3092.000000
1.427772	1.449831	1.200201	1.445112	1.638035	1.519451	-4.972008	-5.967863	-6.810139	-7.045682	-4.201958		3093.000000
0.019517		-0.007147	-0.013807	0.019885	-0.008793							3094.000000
1.171162	1.121959	1.022638	1.166959	0.965955	1.133899	-4.751143	-5.780075	-6.871927	-4.680151	-4.589548	-5.251869	3095.000000
-0.067318	-0.084016	-0.212948	-0.167923	-0.165243	-0.167163	-5.390511	-5.607793		-6.999620			3096.000000
-0.048417	-0.064173	-0.041137	-0.005072	-0.064284	-0.013385	-5.737611						3097.000000
0.943724	1.002592	0.940551	0.964121	1.087126	1.017478	-5.549944	-4.463504	-5.087439	-6.492106	-6.440556	-5.246530	3098.000000
-0.269341	-0.136197	-0.263835	-0.226933	-0.157912	-0.270704	-6.853251	-5.699921	-5.242977		-6.360991	-5.235883	3099.000000
0.607410		0.631438	0.743812	0.726038	0.732353	-4.862574		-5.344165	-5.752403		-4.345337	3100.000000
-0.005942	-0.093550	-0.100121	-0.179553	-0.081705	-0.160229							3101.000000
0.696186	0.841355	0.711071	0.787923	0.852278	0.831243	-5.357067	-4.669942	-5.512662	-6.640972	-4.790339	-5.219985	3102.000000
-0.135839	0.028891	-0.135780	-0.110304	-0.038132	-0.013038							3103.000000
0.758600	0.784038	0.760974	0.853872	0.766167	0.897399	-5.603766	-5.244753	-6.112982	-5.693686	-6.132251	-6.103396	3104.000000
0.061504	-0.060572	-0.030600	0.011474	-0.061047	0.134134							3105.000000
0.587478	0.706898	0.530159	0.583393	0.535113	0.628352	-5.504874	-5.658612	-5.516564	-5.780075	-5.260788	-6.198247	3106.000000
0.150470		0.063564	0.109104	0.130489	0.073251	-5.559835			-5.668883	-6.669942		3107.000000
0.782571	0.846137	0.737428	0.832463	0.888274	0.873197	-5.426238	-4.608012	-5.911352	-6.782760	-5.477781	-5.207681	3108.000000
0.821063	0.656795	0.587139	0.724910	0.528681	0.339142	-3.491296	-5.269735		-5.542055	-4.238081	-4.562773	3109.000000
0.763630	0.774349	0.673454	0.869899	0.843421	0.810510	-5.037402	-4.993099	-5.617886	-4.787305	-4.238081	-5.094177	3110.000000
-3.928694	-3.440715	-3.226046	-3.236923	-3.224335	-3.111954							3111.000000
			0.419547									3112.000000
-3.698082	-3.516731	-3.195326	-3.383446	-3.179514	-3.130657	-2.571201	-2.671398	-2.792617	-2.850150	-2.715429	-2.114183	3113.000000
-3.568798	-3.576722	-2.947945	-3.064570	-2.811783	-2.747981							3114.000000
-3.434706		-3.248178	-3.495266	-3.782238	-3.553748					-1.549944		3115.000000
-3.764123	-3.649857	-3.332088	-3.289720	-3.422786	-3.736476	-1.613340	-2.333653	-3.313980		-1.466247	-2.453358	3116.000000
-3.043120	-3.052127	-2.957972	-3.464590	-2.931671	-3.097901							3117.000000
-3.583866	-3.678022	-2.936746	-3.472198	-3.127506	-2.922099	-1.879075	-1.669398	-2.345337	-3.182359	-1.769934		3118.000000
-3.237160	-2.659023	-2.729841	-2.878048	-2.774946	-2.694132							3119.000000
-3.370427	-3.036954	-2.756940		-2.585487	-2.553748		-3.430972	-3.370955		-3.729193	-3.301269	3120.000000
-2.974498	-2.918673	-2.721810	-2.892649	-2.662456	-2.298137	-2.537634		-2.926303				3121.000000
-3.166700	-2.961602	-2.710111	-2.800577	-2.688482	-2.410657	-2.347289	-2.308498	-3.369099	-2.817024	-2.928690	-2.494160	3122.000000
-2.719241	-2.562620	-2.268702	-2.726487	-2.238057	-2.047274	-6.129835	-4.746654				-3.705126	3123.000000
-2.209511	-1.955942	-1.699294	-1.769779	-1.608798	-1.385732	-4.117787	-3.303082	-3.332237	-3.179752	-4.319436	-3.661689	3124.000000
-2.476275	-2.244227	-2.070753	-1.853932	-1.884802	-1.799422							3125.000000
-2.008084	-1.832643	-1.622523	-1.729903	-1.403211	-1.172095	-2.759390	-3.738665	-3.579721	-4.632338	-3.469126	-3.657586	3126.000000
-2.143493	-2.022250	-1.910038	-2.003349	-1.941163	-1.894348	-4.490738	-4.579655	-5.126397	-4.295043	-3.925939	-3.927064	3127.000000
